age	region	kids04	kids59	compositeHourlyWages	education	working	familyIncome
5774	38	BC	No	Yes	16.03	15	TRUE	24108
5775	52	Atlantic	No	No	0	11	FALSE	36981
5776	38	Prairies	Yes	No	19	12.5	TRUE	30141
5777	47	Ontario	No	No	8	10.5	TRUE	8474
5778	37	Prairies	No	No	17.1	12	TRUE	50329
5779	62	Atlantic	No	No	0	11	FALSE	16022
5781	58	Atlantic	No	No	11.78	10.5	TRUE	24421
5782	55	Prairies	No	No	9.81	10	TRUE	55058
5783	47	Ontario	No	No	18.41	13.3	TRUE	24914
5784	28	Ontario	Yes	No	15	14	TRUE	28454
5785	42	Atlantic	No	No	15.36	13	TRUE	56500
5786	29	Prairies	Yes	No	15.86	12.8	TRUE	34613
5787	30	Atlantic	Yes	No	0	17	FALSE	29174
5788	42	BC	No	Yes	0	16.4	FALSE	37829
5789	58	Quebec	No	No	13	6	TRUE	33744
5792	59	Prairies	No	No	0	10	FALSE	19304
5793	63	Atlantic	No	No	0	8	FALSE	21762
5794	55	Atlantic	No	No	12.54	9	TRUE	21287
5795	54	Atlantic	No	No	0	12	FALSE	79261
5796	47	Quebec	No	No	7.75	12	TRUE	61179
5798	36	Quebec	Yes	Yes	0	11.5	FALSE	23090
5799	27	Prairies	Yes	Yes	6.76	11.5	TRUE	7812
5800	35	Quebec	No	No	0	20	FALSE	16750
5801	57	Atlantic	No	No	0	8	FALSE	42146
5802	45	Quebec	No	No	7.02	6	TRUE	11087
5803	31	Ontario	Yes	Yes	17.77	15	TRUE	38305
5804	64	Atlantic	No	No	0	11	FALSE	18121
5805	38	BC	No	No	20.4	13	TRUE	100119
5806	51	Ontario	No	No	25.95	16	TRUE	54945
5807	48	Prairies	No	No	13	13	TRUE	25294
5808	29	Prairies	No	No	0	16	FALSE	36098
5809	31	Prairies	No	No	0	10.5	FALSE	48066
5810	31	Atlantic	No	Yes	12.75	13	TRUE	15403
5812	35	Quebec	Yes	Yes	0	11	FALSE	25036
5813	32	Ontario	No	Yes	14.34	14	TRUE	17975
5814	34	Atlantic	No	Yes	0	13	FALSE	20491
5815	43	Prairies	No	No	5.8	11	TRUE	16552
5816	31	Ontario	No	Yes	12.5	8	TRUE	25340
5817	62	Prairies	No	No	30.43	18	TRUE	35670
5818	35	Prairies	No	Yes	21.94	12.5	TRUE	41837
5819	49	Prairies	No	No	15.36	14	TRUE	41749
5821	31	Ontario	Yes	No	26.33	16	TRUE	33257
5822	32	Quebec	Yes	Yes	0	13	FALSE	19142
5823	54	Quebec	No	No	0	9	FALSE	28194
5824	54	Ontario	No	No	16.32	13	TRUE	30648
5825	43	Prairies	No	No	0	10	FALSE	31947
5827	54	Prairies	No	No	0	9	FALSE	17252
5828	33	Atlantic	Yes	Yes	0	16	FALSE	33703
5829	33	Ontario	Yes	No	14.8	11.5	TRUE	26536
5830	30	Atlantic	Yes	No	25.54	13	TRUE	19715
5831	40	Prairies	No	Yes	0	12.6	FALSE	35677
5832	43	Ontario	No	No	0	12	FALSE	7929
5833	40	Prairies	No	No	0	12	FALSE	23087
5834	56	Prairies	No	No	6	12	TRUE	26089
5835	58	Prairies	No	No	11.33	11	TRUE	21297
5836	42	Prairies	No	No	8.42	13.3	TRUE	55759
5837	51	Ontario	No	No	0	8.5	FALSE	34460
5839	35	Ontario	Yes	Yes	7.75	17.3	TRUE	42996
5840	22	Atlantic	Yes	No	0	11	FALSE	40350
5841	51	Quebec	No	No	0	14	FALSE	30878
5842	49	Ontario	No	No	15.71	15	TRUE	84963
5843	24	Ontario	No	No	0	17	FALSE	40876
5844	38	BC	No	No	0	10	FALSE	52121
5845	35	Prairies	No	Yes	0	12	FALSE	36009
5846	30	Ontario	No	No	0	16	FALSE	36272
5848	51	Quebec	No	No	10.5	12	TRUE	66673
5849	50	Quebec	No	No	0	9	FALSE	14040
5850	24	Prairies	No	No	14.31	12.5	TRUE	24379
5851	45	Ontario	No	No	6.25	17	TRUE	34791
5852	33	Atlantic	Yes	Yes	0	13	FALSE	31022
5853	32	Prairies	No	No	11.39	13.1	TRUE	42198
5854	40	Atlantic	No	No	13.16	12	TRUE	0
5856	37	Prairies	No	Yes	0	13	FALSE	37365
5857	40	Quebec	No	No	14.65	11	TRUE	28753
5858	32	BC	Yes	Yes	6.55	11.1	TRUE	5265
5859	45	Quebec	No	No	0	11	FALSE	49779
5860	36	Quebec	No	No	24.75	11	TRUE	43858
5861	27	BC	Yes	No	6.66	13.8	TRUE	24713
5862	34	Ontario	No	No	25.6	17	TRUE	47207
5863	44	BC	No	No	0	11.5	FALSE	87373
5864	31	Prairies	No	Yes	0	15.5	FALSE	20989
5865	24	Atlantic	No	No	12	17.5	TRUE	27363
5866	52	Prairies	No	No	11.6	13	TRUE	6617
5867	38	Atlantic	No	Yes	50	13	TRUE	55993
5868	58	Ontario	No	No	12.8	14	TRUE	46626
5869	49	Atlantic	No	No	0	7	FALSE	29070
5870	35	Ontario	No	Yes	28.79	14	TRUE	62591
5871	38	Ontario	Yes	No	15.53	12.5	TRUE	27332
5872	53	Atlantic	No	No	13.49	12.5	TRUE	12511
5873	62	Ontario	Yes	No	0	6	FALSE	48897
5874	31	Prairies	Yes	No	0	13	FALSE	18174
5875	56	Quebec	No	No	0	7	FALSE	30252
5876	40	Prairies	No	No	12.44	6	TRUE	56108
5877	41	Atlantic	No	No	5	7	TRUE	38860
5878	50	Prairies	No	No	0	11	FALSE	33939
5879	51	Atlantic	No	No	0	12	FALSE	32714
5880	55	Ontario	No	No	0	16	FALSE	70328
5881	37	Atlantic	No	No	8.01	13	TRUE	26903
5882	48	Atlantic	No	No	8.5	9	TRUE	12419
5883	42	Prairies	No	Yes	11	13	TRUE	7390
5885	35	Ontario	No	No	10.93	13	TRUE	24054
5886	56	Quebec	No	No	14	10	TRUE	47265
5887	26	Ontario	Yes	Yes	11.43	10	TRUE	19009
5888	41	Prairies	No	Yes	20	18	TRUE	49367
5889	31	Ontario	No	No	0	17	FALSE	58334
5890	39	Atlantic	No	Yes	22.06	14.8	TRUE	23693
5891	30	Quebec	Yes	Yes	0	9	FALSE	27137
5893	43	Quebec	Yes	Yes	21.94	14	TRUE	25139
5895	33	Quebec	Yes	Yes	0	15	FALSE	20453
5896	48	Atlantic	No	No	25.44	16	TRUE	43292
5897	57	Ontario	No	No	0	8	FALSE	25552
5898	46	Quebec	No	No	6	12	TRUE	39856
5899	38	Prairies	No	Yes	11.74	13	TRUE	24086
5900	40	Ontario	No	No	27	20	TRUE	49070
5901	45	BC	No	No	10.07	12.5	TRUE	34564
5902	35	Ontario	No	No	10.71	15	TRUE	40168
5903	26	Atlantic	Yes	No	9.86	14	TRUE	22771
5904	61	Prairies	No	No	0	12.5	FALSE	39483
5905	32	Prairies	Yes	Yes	0	10	FALSE	11282
5906	56	Ontario	No	No	0	12	FALSE	19311
5907	36	Prairies	No	Yes	0	13	FALSE	69691
5909	41	Atlantic	No	Yes	8	14	TRUE	39891
5910	47	Atlantic	No	No	16.67	14	TRUE	25987
5911	35	Prairies	No	Yes	8.5	11	TRUE	24010
5912	38	Quebec	Yes	No	10	8	TRUE	28227
5913	49	Atlantic	No	No	7	0	TRUE	29282
5914	43	Prairies	No	No	15.68	11	TRUE	69380
5916	33	Prairies	Yes	No	16.8	17	TRUE	31712
5917	38	Atlantic	No	No	5	9	TRUE	23701
5918	37	Atlantic	No	Yes	11	18	TRUE	7197
5919	43	BC	No	No	27.84	18	TRUE	580
5920	34	Ontario	Yes	Yes	16.15	17.3	TRUE	38180
5921	57	Quebec	No	Yes	0	6	FALSE	26906
5922	53	Atlantic	No	No	0	13	FALSE	23145
5923	32	Prairies	No	Yes	26.4	16	TRUE	48610
5924	52	Prairies	No	No	6	8	TRUE	47412
5925	34	Prairies	Yes	Yes	10	12.5	TRUE	13350
5926	33	Prairies	Yes	Yes	0	12	FALSE	22405
5927	64	Prairies	No	No	0	10	FALSE	28511
5928	37	Atlantic	No	Yes	0	12	FALSE	4816
5929	48	Atlantic	No	No	6	8	TRUE	25026
5930	30	Prairies	No	Yes	11.5	13.5	TRUE	16258
5931	36	Quebec	No	Yes	0	15.5	FALSE	34712
5932	43	Prairies	No	No	0	17	FALSE	70210
5933	43	Atlantic	No	No	19.93	15.5	TRUE	67215
5934	58	Atlantic	No	No	0	9	FALSE	14914
5935	47	Ontario	No	No	7.58	12	TRUE	48460
5936	31	Atlantic	No	Yes	0	8	FALSE	23503
5937	61	Atlantic	No	No	0	10	FALSE	13985
5938	29	Prairies	Yes	No	17.18	12.5	TRUE	33849
5939	33	Quebec	No	No	0	8	FALSE	19207
5941	56	Prairies	No	No	0	12	FALSE	69429
5942	55	Atlantic	No	No	0	11	FALSE	13399
5943	46	Prairies	No	No	5.5	11.5	TRUE	96581
5944	37	Ontario	No	Yes	3.84	13	TRUE	52169
5945	54	Ontario	No	No	0	12	FALSE	40947
5946	42	Ontario	No	No	17.16	13.6	TRUE	23999
5947	19	Atlantic	Yes	No	0	12	FALSE	12904
5948	40	Ontario	No	Yes	0	12	FALSE	12601
5949	56	Ontario	No	No	20.5	17	TRUE	59800
5950	38	BC	No	Yes	10.15	12	TRUE	30157
5951	44	Atlantic	No	No	3.18	12	TRUE	22923
5952	39	Prairies	No	No	12.94	12.5	TRUE	15208
5953	31	Prairies	No	No	0	8	FALSE	8604
5954	34	Quebec	No	No	14.58	13	TRUE	22712
5955	29	BC	No	Yes	0	13	FALSE	30260
5956	53	Quebec	No	No	0	13	FALSE	27846
5957	32	BC	Yes	Yes	6	12.5	TRUE	23276
5959	38	Prairies	No	No	13	14.8	TRUE	60125
5960	23	Prairies	Yes	No	6.73	13.1	TRUE	32698
5962	24	Ontario	No	No	18.5	15	TRUE	26752
5963	59	Atlantic	No	No	0	9	FALSE	24616
5964	30	Atlantic	Yes	No	8.93	12	TRUE	23549
5965	40	BC	No	No	19.02	11	TRUE	30502
5966	54	Ontario	No	No	13.92	12	TRUE	48224
5967	37	Prairies	No	Yes	9.06	12	TRUE	51878
5968	36	BC	No	Yes	0	16	FALSE	42177
5969	42	Prairies	No	No	15.82	11.1	TRUE	35661
5970	62	Ontario	No	No	0	11	FALSE	15949
5971	21	Ontario	No	No	6.8	13.8	TRUE	31945
5972	63	Atlantic	No	No	0	9	FALSE	23086
5973	34	Quebec	No	Yes	10	14	TRUE	21767
5974	59	Quebec	No	No	8.33	10	TRUE	31804
5975	62	Prairies	No	No	0	11	FALSE	15840
5976	63	Prairies	No	No	0	8	FALSE	26655
5977	64	Prairies	No	No	0	12	FALSE	28100
5978	41	BC	No	No	19.29	16	TRUE	35835
5979	47	Ontario	No	No	9.25	10	TRUE	18649
5980	41	Atlantic	No	No	10.49	11	TRUE	12070
5981	34	Atlantic	Yes	Yes	8	11	TRUE	13914
5982	42	Ontario	No	No	16.9	14	TRUE	37877
5983	52	Ontario	No	No	0	18	FALSE	39544
5984	34	BC	Yes	Yes	12.37	12.5	TRUE	39904
5985	28	Prairies	Yes	No	0	12	FALSE	33607
5986	26	Quebec	No	No	15.56	18.5	TRUE	10956
5987	39	Ontario	No	No	8	13	TRUE	25435
5988	48	Quebec	No	No	22.69	18.3	TRUE	25725
5989	50	Ontario	No	No	8.32	19	TRUE	34510
5990	34	BC	Yes	Yes	17.54	12	TRUE	37191
5991	64	Quebec	No	No	0	8	FALSE	22783
5992	43	Quebec	No	No	12.5	8	TRUE	15467
5993	46	Prairies	No	No	9.58	13	TRUE	33879
5994	34	Ontario	No	Yes	12.8	12	TRUE	28425
5995	55	Ontario	No	No	0	13	FALSE	45709
5996	37	Ontario	No	No	7.75	12	TRUE	54915
5997	38	Prairies	No	No	22.08	16	TRUE	52676
5999	33	BC	Yes	No	19.54	17	TRUE	45496
6000	30	Ontario	Yes	No	12.09	19.1	TRUE	43959
6001	41	Atlantic	Yes	No	0	9	FALSE	49626
6002	30	Quebec	Yes	No	16.38	13.2	TRUE	25797
6003	34	Ontario	No	Yes	18.24	10	TRUE	153
6004	34	Atlantic	No	Yes	15.28	13	TRUE	15906
6005	52	Ontario	No	No	0	14	FALSE	40723
6006	54	Atlantic	No	Yes	5.07	13.5	TRUE	24208
6008	40	Prairies	Yes	No	24	19	TRUE	42504
6009	32	Quebec	No	Yes	12.48	14	TRUE	13029
6010	36	Prairies	No	No	0	12.3	FALSE	35959
6011	27	Ontario	No	No	11.89	17.2	TRUE	55863
6012	30	Prairies	Yes	No	0	11	FALSE	6975
6013	39	BC	No	No	22.99	13.5	TRUE	31274
6014	51	Quebec	No	No	14.22	9	TRUE	21823
6015	40	Quebec	No	Yes	0	11	FALSE	30803
6016	31	Prairies	Yes	No	8.88	15	TRUE	43386
6017	30	Quebec	Yes	Yes	14.39	14	TRUE	26007
6018	60	Quebec	No	No	0	11	FALSE	86028
6019	39	Quebec	No	No	11.05	12	TRUE	23131
6020	34	Atlantic	No	Yes	14.09	12.5	TRUE	53450
6021	64	Ontario	No	No	0	8	FALSE	28560
6022	32	BC	No	Yes	15.5	12	TRUE	13848
6023	38	Atlantic	Yes	Yes	0	12	FALSE	37195
6024	28	Ontario	Yes	Yes	0	15.1	FALSE	48131
6025	37	Atlantic	Yes	No	0	14	FALSE	29795
6027	59	BC	No	No	9.1	14	TRUE	12725
6028	39	Prairies	No	Yes	0	12	FALSE	47298
6029	37	Ontario	No	Yes	0	14	FALSE	44252
6030	45	Atlantic	No	No	0	8	FALSE	12095
6031	55	Quebec	No	No	0	13	FALSE	26840
6032	29	Ontario	Yes	No	16.28	14.5	TRUE	26409
6033	60	Prairies	No	No	0	8	FALSE	14815
6034	40	Atlantic	No	No	8.62	12	TRUE	32194
6035	42	Atlantic	No	No	9.5	12	TRUE	11834
6037	40	Quebec	No	No	0	13	FALSE	1817
6038	45	BC	No	Yes	0	17	FALSE	21472
6039	38	Atlantic	Yes	No	12.5	11.5	TRUE	57259
6040	29	Quebec	Yes	Yes	7.8	13.2	TRUE	6987
6041	51	Prairies	No	No	0	9.4	FALSE	20935
6042	62	Prairies	No	No	7	13	TRUE	28013
6043	30	Prairies	Yes	No	14.21	14	TRUE	34554
6045	29	Prairies	Yes	No	8.17	16.1	TRUE	38975
6046	37	Atlantic	Yes	No	5	11	TRUE	22286
6047	48	Quebec	No	No	7	7	TRUE	27201
6048	38	Prairies	No	No	7	10	TRUE	20547
6049	47	Quebec	No	No	16.5	11	TRUE	15845
6050	59	Ontario	No	No	7.54	12	TRUE	36708
6051	42	Prairies	No	Yes	12.05	10	TRUE	51706
6052	37	Ontario	No	No	11	13	TRUE	47263
6053	32	Ontario	No	No	15.16	15	TRUE	31363
6054	32	Ontario	No	No	13.13	13	TRUE	33077
6055	54	Prairies	No	No	8	13	TRUE	31611
6056	38	Quebec	No	No	0	11.3	FALSE	38090
6057	26	Prairies	No	No	6.4	11	TRUE	29574
6058	28	Ontario	No	Yes	0	12.5	FALSE	4177
6059	29	Prairies	Yes	Yes	0	8	FALSE	28876
6060	48	Prairies	No	No	17.17	14	TRUE	21844
6061	34	Quebec	No	Yes	6.25	10	TRUE	16582
6062	65	Ontario	No	No	0	14	FALSE	34053
6063	45	Ontario	Yes	No	10.7	11	TRUE	32303
6064	48	Prairies	No	No	0	14.2	FALSE	45027
6065	32	Ontario	Yes	No	0	13.5	FALSE	49187
6066	37	Atlantic	No	No	0	5	FALSE	24743
6067	53	Atlantic	No	No	15.36	12.5	TRUE	36286
6068	24	Prairies	No	No	11.52	16	TRUE	11154
6070	34	Atlantic	No	No	0	12	FALSE	36135
6072	61	Prairies	No	No	0	9	FALSE	21527
6073	28	Atlantic	Yes	Yes	6	12	TRUE	25529
6074	48	Ontario	No	No	19.05	12.6	TRUE	35005
6076	34	Prairies	Yes	Yes	7.82	15	TRUE	19960
6077	41	Quebec	No	No	9.22	10	TRUE	26275
6078	29	Prairies	Yes	Yes	4.68	13.6	TRUE	13650
6079	38	Atlantic	No	No	5.22	12	TRUE	33898
6080	31	Prairies	Yes	Yes	5.52	20	TRUE	18610
6081	39	BC	No	No	6.88	8	TRUE	52731
6082	59	Ontario	No	No	7.5	13.5	TRUE	46113
6083	46	Ontario	No	No	14.28	13	TRUE	22989
6084	48	BC	No	No	0	13	FALSE	34936
6085	45	Prairies	No	No	18	17	TRUE	15613
6086	59	Atlantic	No	No	0	8.2	FALSE	32299
6087	44	Quebec	No	No	0	11	FALSE	35867
6088	52	Quebec	No	No	0	12	FALSE	18909
6089	62	Prairies	No	No	0	1	FALSE	21762
6090	31	Ontario	No	No	22.07	19.5	TRUE	32221
6091	58	Atlantic	No	No	0	17	FALSE	21318
6092	22	Ontario	No	No	6.5	12.5	TRUE	7322
6093	34	BC	Yes	Yes	0	13	FALSE	38598
6094	33	Prairies	No	Yes	9.98	18.3	TRUE	24279
6095	40	Atlantic	No	No	9.6	12	TRUE	23175
6096	40	Atlantic	Yes	No	9.1	9	TRUE	26505
6097	63	Prairies	No	No	0	13	FALSE	16851
6098	18	BC	Yes	No	6.64	9	TRUE	13812
6099	36	Ontario	No	Yes	27.5	12	TRUE	10998
6100	31	Ontario	Yes	No	18.76	18	TRUE	37157
6101	59	Atlantic	No	No	8.75	6	TRUE	22403
6103	39	Atlantic	Yes	Yes	0	12	FALSE	35292
6104	41	Ontario	No	No	10.03	12.5	TRUE	48244
6105	35	Quebec	No	Yes	12.8	13	TRUE	27097
6106	45	Ontario	No	No	23.97	14	TRUE	17202
6107	62	Prairies	No	No	0	9	FALSE	11936
6108	32	Ontario	Yes	No	24	17.4	TRUE	28875
6109	32	Prairies	No	Yes	9.55	12	TRUE	46264
6110	41	Quebec	No	No	0	11	FALSE	45259
6111	40	Ontario	No	Yes	14.21	14	TRUE	30871
6112	53	Quebec	No	No	0	13	FALSE	31718
6113	37	Quebec	No	No	14.5	14	TRUE	22797
6114	46	Prairies	No	No	16.9	12	TRUE	33396
6115	40	Ontario	No	Yes	0	13.1	FALSE	30592
6116	49	Prairies	No	Yes	0	13	FALSE	33513
6118	26	BC	Yes	Yes	10	10	TRUE	31334
6119	34	BC	No	No	12.5	12	TRUE	29414
6120	59	Atlantic	No	No	0	12	FALSE	32633
6122	37	Atlantic	No	Yes	0	15	FALSE	44034
6124	47	Atlantic	No	No	30.85	19	TRUE	34517
6125	61	Atlantic	No	Yes	0	8	FALSE	42610
6126	45	Prairies	No	No	13	10	TRUE	32324
6127	46	Quebec	No	No	0	11	FALSE	32388
6128	40	Prairies	No	No	0	13	FALSE	30730
6129	52	Quebec	No	No	0	8	FALSE	30860
6130	59	Ontario	No	No	0	10	FALSE	35812
6131	64	BC	No	No	0	4	FALSE	28193
6132	44	Ontario	No	No	0	13	FALSE	66817
6133	38	Quebec	No	Yes	0	11	FALSE	11699
6134	52	Prairies	No	No	10.97	13	TRUE	17549
6135	49	Prairies	No	No	7.67	11	TRUE	28278
6136	34	Ontario	No	Yes	20.3	17	TRUE	23276
6137	63	Quebec	No	No	0	12	FALSE	46141
6138	40	Ontario	No	No	0	11	FALSE	10859
6139	54	Prairies	No	No	27.42	14	TRUE	70958
6140	54	Atlantic	No	No	0	6	FALSE	10442
6141	37	BC	No	Yes	18.24	18	TRUE	24185
6142	40	Ontario	No	No	0	10	FALSE	7044
6143	31	Atlantic	No	Yes	8	12	TRUE	16884
6144	46	Quebec	No	No	17.78	13	TRUE	44002
6145	42	Quebec	No	No	12.18	14	TRUE	42489
6146	32	Prairies	No	No	9.97	14	TRUE	55444
6147	35	Ontario	Yes	No	23.56	13	TRUE	12889
6148	45	Prairies	No	No	11.58	10.7	TRUE	39338
6149	23	Ontario	Yes	No	0	10	FALSE	13395
6150	58	Prairies	No	No	12.87	7	TRUE	23072
6151	38	Prairies	No	No	13	12	TRUE	38302
6152	51	Ontario	No	No	27.97	17	TRUE	65487
6153	48	Atlantic	No	Yes	0	9	FALSE	28832
6154	35	Ontario	Yes	Yes	23.2	20	TRUE	42667
6155	36	Ontario	No	No	16.8	16	TRUE	9534
6157	54	Quebec	No	No	0	9.5	FALSE	35422
6159	52	Prairies	No	No	14.7	12	TRUE	30243
6160	55	Atlantic	No	No	5.83	8.5	TRUE	30081
6161	47	Atlantic	No	No	17.55	16	TRUE	23315
6162	44	Ontario	No	No	18.32	17.4	TRUE	44617
6163	65	Atlantic	No	No	0	10	FALSE	12826
6164	53	Prairies	No	No	17.18	12	TRUE	91441
6165	52	Quebec	No	No	16.02	13.2	TRUE	47854
6166	42	Ontario	No	No	0	13.5	FALSE	36412
6167	46	Prairies	No	No	6.75	11	TRUE	34857
6168	40	BC	No	No	23.59	12.9	TRUE	46308
6169	27	Prairies	No	No	8.92	19.3	TRUE	65842
6170	39	Atlantic	No	No	12	11	TRUE	37665
6171	39	Quebec	No	No	0	12	FALSE	36341
6172	52	Quebec	No	No	11	11	TRUE	30881
6173	29	Ontario	No	No	12.07	12	TRUE	25173
6174	38	Ontario	No	No	0	17	FALSE	35970
6175	29	Ontario	No	No	10.83	12.5	TRUE	28414
6176	34	Ontario	No	Yes	10	17	TRUE	24378
6177	51	Quebec	No	No	0	11	FALSE	31792
6178	47	Prairies	Yes	No	0	11	FALSE	15652
6179	63	Atlantic	No	No	14	8	TRUE	17242
6180	26	BC	Yes	No	0	12	FALSE	8195
6181	42	Atlantic	No	No	0	11	FALSE	8853
6183	43	Prairies	No	No	8.96	13.3	TRUE	18630
6184	29	Ontario	No	Yes	14	14.9	TRUE	6549
6185	40	BC	No	No	15.37	10	TRUE	57834
6186	50	Ontario	No	No	0	8	FALSE	32578
6187	44	Prairies	No	No	26.67	15	TRUE	47926
6188	61	Prairies	No	No	0	7	FALSE	15699
6189	44	Quebec	No	Yes	0	11	FALSE	58210
6190	43	Atlantic	No	Yes	0	14	FALSE	33418
6191	32	Ontario	Yes	No	17.92	17.5	TRUE	32050
6192	48	Ontario	No	No	14.64	9.5	TRUE	23441
6193	27	Atlantic	Yes	No	12.36	12	TRUE	35591
6194	26	Ontario	Yes	No	12.27	11	TRUE	26652
6195	22	Ontario	No	No	7.75	12	TRUE	69215
6196	36	BC	Yes	Yes	39.71	13	TRUE	39646
6197	43	Quebec	No	No	11.8	12	TRUE	29480
6198	48	Ontario	No	No	12.88	12	TRUE	29993
6199	41	BC	No	No	12.62	13	TRUE	5558
6200	60	Atlantic	No	No	0	17	FALSE	21115
6201	24	Ontario	Yes	No	0	9	FALSE	48628
6202	43	Ontario	No	No	7.03	10	TRUE	25526
6203	41	Ontario	No	Yes	18.32	13.9	TRUE	24771
6204	34	Atlantic	No	Yes	19.24	15	TRUE	26942
6205	59	Prairies	No	No	10.57	12.5	TRUE	20332
6206	63	BC	No	No	19.36	10.5	TRUE	177
6207	31	BC	Yes	No	8	12	TRUE	23768
6208	37	Ontario	No	Yes	0	12	FALSE	33619
6209	31	Prairies	No	No	7.74	13.4	TRUE	38473
6210	52	BC	No	No	0	9	FALSE	30689
6211	24	Ontario	No	No	7.99	16	TRUE	25871
6212	51	Ontario	No	No	14	15	TRUE	72819
6213	47	Prairies	No	No	21.37	14.7	TRUE	7171
6214	32	BC	Yes	No	0	15	FALSE	47965
6215	35	Prairies	Yes	Yes	8.16	13	TRUE	26087
6216	47	Quebec	No	No	0	13	FALSE	10530
6217	38	Prairies	No	Yes	0	19	FALSE	50712
6218	58	Prairies	No	No	0	11	FALSE	35355
6219	37	Ontario	No	Yes	0	12	FALSE	0
6220	39	Ontario	No	No	21.13	15	TRUE	26346
6221	45	Prairies	No	No	10.5	10	TRUE	33827
6222	31	Atlantic	No	Yes	0	10	FALSE	11703
6223	25	Ontario	No	No	8.26	13.5	TRUE	25720
6224	33	Ontario	No	Yes	10.55	12	TRUE	18074
6226	51	Quebec	No	No	10.91	12.5	TRUE	53564
6227	37	Ontario	No	Yes	10.11	12.5	TRUE	23357
6228	55	Prairies	No	No	0	14	FALSE	46862
6229	31	BC	No	No	15.92	11	TRUE	38391
6230	24	Prairies	Yes	No	0	12.5	FALSE	35782
6231	44	Atlantic	No	No	11	12	TRUE	68784
6232	26	Prairies	Yes	No	0	12.5	FALSE	39799
6233	25	Atlantic	Yes	No	0	8.7	FALSE	37127
6235	30	Ontario	No	No	7.51	15.3	TRUE	27229
6236	22	BC	Yes	No	10.75	12	TRUE	0
6237	38	Prairies	No	Yes	0	15.4	FALSE	18438
6238	43	Quebec	No	No	29.64	20	TRUE	59360
6239	63	BC	No	No	0	9	FALSE	9853
6240	48	Atlantic	Yes	No	0	12	FALSE	28053
6241	40	Quebec	No	No	9.3	9	TRUE	22574
6242	48	Atlantic	No	No	0	7	FALSE	32276
6243	48	Ontario	No	No	7.55	10	TRUE	41799
6245	36	Prairies	No	No	8.54	12	TRUE	38856
6246	33	Atlantic	No	Yes	11.76	14	TRUE	21824
6247	39	BC	No	Yes	13.75	15.8	TRUE	43573
6249	50	Atlantic	No	No	14.71	17	TRUE	28344
6250	36	Atlantic	No	Yes	6.29	13	TRUE	28595
6251	56	Atlantic	No	No	0	11	FALSE	18006
6252	44	Ontario	No	No	16	12	TRUE	31412
6253	46	Quebec	No	No	31.96	13.9	TRUE	41698
6254	39	Prairies	No	Yes	10	15	TRUE	63255
6255	43	Prairies	No	No	12.75	13	TRUE	28781
6256	25	Atlantic	Yes	No	0	9	FALSE	13884
6257	38	Atlantic	No	Yes	12	13	TRUE	32317
6258	64	Atlantic	No	No	0	7	FALSE	14425
6259	44	Prairies	No	Yes	0	11	FALSE	62008
6260	51	Quebec	No	No	28.74	16	TRUE	43210
6261	59	Ontario	No	No	0	10	FALSE	15297
6262	32	Atlantic	No	Yes	5	11.5	TRUE	7162
6263	55	BC	No	No	0	12	FALSE	23563
6264	53	Prairies	No	No	13.34	10.5	TRUE	15306
6266	31	Ontario	Yes	Yes	0	10	FALSE	85053
6267	52	Ontario	No	No	0	10.5	FALSE	31947
6268	28	Ontario	No	Yes	16.46	12.5	TRUE	32840
6269	47	Prairies	No	No	10.48	12.5	TRUE	64263
6270	31	Atlantic	No	No	10	10	TRUE	14429
6271	29	Quebec	Yes	Yes	0	11	FALSE	29139
6272	61	Prairies	No	No	0	9	FALSE	6086
6273	34	Quebec	Yes	Yes	15.36	13	TRUE	23857
6274	61	Atlantic	No	No	0	8	FALSE	57291
6276	35	Ontario	No	No	12.82	12.5	TRUE	40801
6277	30	Atlantic	No	No	13.15	13	TRUE	21121
6278	36	Ontario	No	Yes	7.36	14	TRUE	33394
6279	32	Prairies	Yes	Yes	0	18	FALSE	29691
6280	33	Atlantic	No	Yes	7.5	11	TRUE	14848
6281	53	Ontario	No	No	16	17	TRUE	0
6282	47	Prairies	No	No	0	13	FALSE	47343
6283	62	Quebec	No	No	0	6	FALSE	3473
6284	49	Ontario	No	No	12	12	TRUE	27858
6285	64	BC	No	No	0	10	FALSE	25316
6286	38	Prairies	No	No	7	12	TRUE	46547
6287	36	Ontario	Yes	Yes	24	16	TRUE	26252
6288	50	Prairies	No	Yes	12.43	12.5	TRUE	38118
6289	54	Prairies	No	No	3.74	12.5	TRUE	20691
6290	38	Prairies	No	Yes	25.46	17.3	TRUE	28224
6291	45	Atlantic	No	No	0	9	FALSE	49701
6292	53	Quebec	No	No	8.53	12	TRUE	15826
6293	38	Ontario	No	No	34.56	19	TRUE	53876
6294	51	Quebec	No	No	8.83	3	TRUE	11385
6295	38	Ontario	No	Yes	16.93	17	TRUE	43895
6296	57	Ontario	No	No	30.66	7	TRUE	54920
6297	35	Atlantic	Yes	Yes	8.39	12	TRUE	20914
6298	49	Prairies	No	No	13.32	12.5	TRUE	35452
6299	33	Ontario	Yes	Yes	0	10	FALSE	20550
6300	31	Ontario	No	Yes	8.79	8	TRUE	23096
6301	39	Prairies	Yes	Yes	6.77	11.7	TRUE	13958
6302	40	Prairies	No	No	9.77	12.5	TRUE	685
6303	63	Ontario	No	No	0	7	FALSE	21794
