household province population weight education gender age income voted
1696 BC 3267345 8575.71 college Male 59 60-89 Yes
2870 ON 9439960 4488.81 college Female 97 30-59 Yes
559 ON 9439960 8977.61 HS Male 47 30-59 Yes
544 NS 729545 6399.52 college Male 67 NA Yes
498 QC 5996930 9230.78 HS Female 42 30-59 Yes
2548 ON 9439960 4488.81 lessHS Male 59 <30 No
777 QC 5996930 6153.85 college Male 37 110+ Yes
1370 SK 734250 4721.86 somePS Female 49 90:109 No
1516 BC 3267345 8575.71 bachelors Female 59 30-59 Yes
1700 BC 3267345 8575.71 college Male 56 110+ Yes
107 ON 9439960 17955.23 bachelors Male 54 110+ Yes
2320 QC 5996930 6153.85 college Female 64 60-89 Yes
1790 ON 9439960 8977.61 higher Male 61 110+ Yes
2658 PE 105780 435.31 HS Female 65 <30 Yes
1920 ON 9439960 8977.61 HS Female 69 30-59 Yes
2064 ON 9439960 8977.61 higher Female 73 110+ Yes
801 ON 9439960 8977.61 college Female 24 60-89 Yes
1642 NS 729545 6399.52 bachelors Female 43 110+ Yes
1792 ON 9439960 8977.61 somePS Female 55 110+ Yes
1939 MB 871460 5829.16 somePS Female 63 90:109 Yes
2348 QC 5996930 6153.85 bachelors Male 63 30-59 Yes
2973 BC 3267345 4287.85 somePS Male 64 <30 Yes
2051 ON 9439960 8977.61 higher Female 58 30-59 Yes
202 ON 9439960 13466.42 college Male 59 NA Yes
2929 ON 9439960 4488.81 higher Female 51 60-89 Yes
389 BC 3267345 12863.56 HS Male 21 NA Yes
2537 QC 5996930 3076.93 higher Male 41 60-89 Yes
253 PE 105780 1305.93 college Female 44 110+ Yes
1543 ON 9439960 8977.61 lessHS Male 63 30-59 Yes
124 BC 3267345 17151.42 bachelors Female 50 NA Yes
1725 ON 9439960 8977.61 college Male 41 110+ Yes
2002 ON 9439960 8977.61 bachelors Male 51 60-89 Yes
624 QC 5996930 6153.85 college Male 44 110+ Yes
3254 QC 5996930 3076.93 bachelors Male 34 NA Yes
3150 QC 5996930 3076.93 bachelors Female 75 30-59 Yes
1359 NL 406455 3430 bachelors Male 63 60-89 Yes
1336 BC 3267345 8575.71 bachelors Female 68 60-89 Yes
1162 ON 9439960 8977.61 somePS Female 64 30-59 Yes
316 ON 9439960 13466.42 lessHS Male 78 30-59 No
2126 QC 5996930 6153.85 bachelors Female 66 60-89 Yes
966 NL 406455 3430 college Male 79 90:109 Yes
3264 QC 5996930 3076.93 higher Male 67 60-89 Yes
2162 QC 5996930 6153.85 HS Female 56 30-59 Yes
3155 BC 3267345 4287.85 college Female 89 <30 Yes
979 NL 406455 3430 higher Female 65 60-89 Yes
2820 AB 2515180 8703.04 college Female 81 <30 Yes
2718 ON 9439960 4488.81 HS Female 80 30-59 Yes
1660 ON 9439960 8977.61 HS Female 79 30-59 Yes
1666 ON 9439960 8977.61 higher Male 64 110+ Yes
2826 BC 3267345 4287.85 HS Male 66 30-59 Yes
1337 BC 3267345 8575.71 lessHS Female 63 NA Yes
653 ON 9439960 8977.61 somePS Female 78 30-59 Yes
799 ON 9439960 8977.61 somePS Female 67 NA Yes
1411 NL 406455 3430 college Female 55 110+ Yes
1912 BC 3267345 8575.71 college Male 60 NA Yes
245 ON 9439960 13466.42 somePS Female 36 60-89 Yes
413 BC 3267345 12863.56 college Male 63 60-89 Yes
2602 ON 9439960 4488.81 higher Male 75 <30 Yes
1450 QC 5996930 6153.85 lessHS Male 71 60-89 Yes
507 QC 5996930 9230.78 bachelors Female 56 60-89 Yes
708 ON 9439960 8977.61 bachelors Male 41 110+ Yes
2037 QC 5996930 6153.85 bachelors Female 37 60-89 Yes
317 ON 9439960 13466.42 somePS Male 59 60-89 Yes
2498 ON 9439960 4488.81 college Female 73 30-59 Yes
1386 BC 3267345 8575.71 higher Female 73 60-89 Yes
115 ON 9439960 17955.23 bachelors Female 54 60-89 Yes
1743 NB 582625 4958.51 college Female 42 <30 Yes
2438 ON 9439960 4488.81 higher Female 33 90:109 Yes
951 QC 5996930 6153.85 higher Female 58 90:109 Yes
2721 ON 9439960 4488.81 college Male 68 30-59 Yes
2941 BC 3267345 4287.85 somePS Female 58 30-59 Yes
2065 QC 5996930 6153.85 higher Female 30 60-89 Yes
1878 ON 9439960 8977.61 higher Male 79 NA Yes
2972 BC 3267345 4287.85 higher Female 45 <30 Yes
79 NS 729545 12799.04 HS Male 45 110+ Yes
72 SK 734250 9443.73 bachelors Female 21 NA Yes
1512 SK 734250 4721.86 HS Male 70 60-89 Yes
565 QC 5996930 6153.85 HS Female 44 <30 Yes
490 MB 871460 8743.75 college Female 52 110+ Yes
881 ON 9439960 8977.61 bachelors Female 29 110+ NA
781 QC 5996930 6153.85 somePS Female 50 110+ Yes
671 QC 5996930 6153.85 higher Male 67 110+ Yes
2488 BC 3267345 4287.85 higher Female 71 30-59 Yes
1368 MB 871460 5829.16 HS Male 60 110+ Yes
